district	zone	SchoolID	SchName	SchAddress	PINCD	CRCSchAddress	Sch_Type	MuncipalityName	RuralUrban	Udise_Code	ESTDYEAR	CWSNSCH_YN	cwsn_sch_type	School_Deatils_STD	School_Deatils_Landline_Phone	School_Deatils_MobileNO	School_Incharge_Name	School_Incharge_Designation	School_Incharge_MobileNo	Respondent_Name	Respondent_Designation	Respondent_MobileNo	EMAIL	WEBSITE	School_Gender	School_Level	School_Nomenclature	LOWCLASS	HIGHCLASS	Shiftofschool	typeofschool	SCHMGT_Group	SCHMGT	minoritymanagedschool_YN	TYPEofminoritymanagedschool	MEDINSTR1	MEDINSTR2	MEDINSTR3	MEDINSTR4	MTONGUE_YN	LANG1	LANG2	LANG3	LANG4	LANG5	VISITSCRC	workdays_pre_pri	workdays_pri	WORKSDAYS_UPR	WORKSDAYS_SEC	workdays_hsec	sch_hrs_stu_pre_pri_h	sch_hrs_stu_pre_pri_m	sch_hrs_stu_pri_h	sch_hrs_stu_pri_m	sch_hrs_stu_upr_h	sch_hrs_stu_upr_m	sch_hrs_stu_sec_h	sch_hrs_stu_sec_m	sch_hrs_stu_hsec_h	sch_hrs_stu_hsec_m	sch_hrs_tch_pre_pri_h	sch_hrs_tch_pre_pri_m	sch_hrs_tch_pri_h	sch_hrs_tch_pri_m	sch_hrs_tch_upr_h	sch_hrs_tch_upr_m	sch_hrs_tch_sec_h	sch_hrs_tch_sec_m	sch_hrs_tch_hsec_h	sch_hrs_tch_hsec_m
North West A	10	1253447	Raja Ram Public School	"D 96, Yadav Nagar, Samaypur, Delhi"	110042	"1310009:-Govt. Boys Sr. Sec. School, Badli, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7010601709	2014	No		11	99582309	9958230958	POONAM SHARMA	Head Master/Principal	9958230958	POONAM SHARMA	Head of the School/In-Charge	9210833966			Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0		210						5	0									6	0						
North	7	1253448	Bright Star Convent Public School	"Phool Bagh Road, Shastri Park Extn, Burari Delhi"	110084	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600714	2006	No		11	11111111	9868212076	MR  ASHWANI	Head Master/Principal	9868212076	MR  ASHWANI	Head of the School/In-Charge	9958056441			Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		220						5	30									6	30						
North	7	1253449	City Convent School	"A-2 Block, Mandir Marg, Sant Nagar, Burari, Delhi"	110084	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600813	2014	No		11	11111111	9811553397	PRAVEEN	Head Master/Principal	9811553397	PRAVEEN	Head of the School/In-Charge	9810667334			Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		223						5	30									6	0						
North	8	1253450	Rajkumar Model school	"A-227, Shastri Nagar, Delhi"	110052	"1208095:-Govt. Sarvodaya Kanya Vidyalaya, Lalita Block, Shastri Nagar Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020607304	2014	No		11	25365845	9899333170	TEJ PRABHA	Head Master/Principal	9818203351	REENA BHANOT	School Administration Staff/Official/Clerk	9899333170	rajkumarmodelschool.in@gmail.com		Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		232						6	30									7	30						
North	7	1253451	Navodaya Public School	"Gali No.-7, B-Block, Amrit Vihar, Burari, Delhi"	110084	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600718	2014	No		11	45518751	8810397506	Balram Sharma	In-Charge from Other School	9212504960	Ms Binita	Head of the School/In-Charge	8810397506	navodayapublicschool.admn@gmail.com		Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0		220						5	30									6	0						
North West A	9	1253453	Amritodya Children's Academy	"G-Block, St.No-1, Shiv Mandir Road, Swaroop Nagar, Delhi"	110042	"1253007:-MCD Primary School (Co-ed) , J Block, Jahangirpuri, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7010601710	2014	No		11	11111111	7838648806	Anuradha Yadav	Head Master/Principal	9891539510	Shubham	School Administration Staff/Official/Clerk	9891989910			Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		220						6	0									6	30						
North	7	1253454	H.D.M. Convent School	"1522/16, A-NIPMT Chowk, Nathu Pura, Delhi"	110084	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600720	2014	No		11	27731786	8076864246	ANWAR BEG	Head Master/Principal	9899178690	ANWAR BEG	Head of the School/In-Charge	9899178690	duaa4hdm@yahoo.in		Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	Yes	Muslim	English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		220						6	0									6	30						
North	7	1253455	Marigold Public School	"Kh. No. 159, Samta Vihar, Mukandpur, Delhi"	110042	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600613	2014	No		11	28344524	9198151675	Sunita KUMARI	Head Master/Principal	9198151675	SUNITA KUMARI	Head of the School/In-Charge	9198151675	arungoel@gmail.com		Co-Ed.	Primary	Nur to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0	220	220				5	0	6	0							5	0	6	0						
North	7	1253456	Chanakya Modern School	"Gali No.-16B, Kaushik Enclave, Burari, Delhi"	110084	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600715	2014	No		11	98186808	9873205616	karnail kaur	Head Master/Principal	9873205616	sawdesh kumar	School Administration Staff/Official/Clerk	9873205616			Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		222						5	0									6	0						
North	7	1253457	Goldy Convent School	"Gali No.-5, Wazirabad Village, New Delhi"	110084	"1253084:-MCD Pratibha Vidyalaya (Co-ed) , Lancers Road, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020601005	2014	No		11	11111111	8368008499	KALPANA TIWARI	Head Master/Principal	8368008499	VIKRANT TIWARI	School Administration Staff/Official/Clerk	8368014290			Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		Hindi	English	NA	NA	Yes	Hindi	English	NA	NA	NA	0		230						6	30									7	15						
North	7	1253458	Spring Flower Academy	"Kh.No.28/10, H.No.-31, Gali No-4, Sangam Vihar, Delhi"	110084	"1253084:-MCD Pratibha Vidyalaya (Co-ed) , Lancers Road, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020601006	2014	No		11	11111111	7011287807	RADHIKA	Head Master/Principal	8076999241	RADHIKA	Head of the School/In-Charge	8076999241	springfloweracademy22@gmail.com		Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		218						5	30									6	0						
North	7	1253459	Happy Child Convent School	"A-53, Gali No. 3, 25 Foota Road, Ajeet Vihar, Burari, Delhi"	110084	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600615	2014	No		11	79820032	7982003243	UMA DHIMAN	Head Master/Principal	9911122391	RAM BHAJ DHIMAN	School Administration Staff/Official/Clerk	9911337513	ajaydhiman1968@gmail.com		Co-Ed.	Primary	Nur to V	0	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0	220	220				4	0	5	0							5	0	6	0						
North	7	1253460	Indian Public School	"Pl. No.-121, Mangal Bazar wali Gali, Kamalpur, Burari, Delhi"	110084	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600611	2014	No		11	27611457	9211814011	PAWAN KUMAR TYAGI	Head Master/Principal	8586000630	PAWAN KUMAR TYAGI	Head of the School/In-Charge	8586000630	indianpublicschoolburari@gmail.com		Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0		220						4	30									5	30						
North West A	10	1253461	Surya Public School	"H.No.-12-A, First Floor, Shiv Mandir Mohalla, Vill. Badli, Delhi"	110042	"1310009:-Govt. Boys Sr. Sec. School, Badli, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7010601404	2012	No		11	27893740	9811692473	ARUN KUMAR MISHRA	Head Master/Principal	9811692473	ARUN KUMAR MISHRA	Head of the School/In-Charge	9811692473	suryapublicschool18@gmail.com		Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0		220						5	30									6	0						
North	7	1253462	K.P.S. Public School	"Gali No.-11, Samta Vihar, Mukundpur Ext-II, Delhi"	110042	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600616	1996	No		11	65154502	9278065978	RITU SHRIWASTAV	Asst. Head Master/VicePrincipal	9278065978	K.P. SINHA	Head of the School/In-Charge	7503974233	KPS.sinha1146@gmail.com		Co-Ed.	Primary	Nur to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0	220	220				6	0	6	0							6	30	6	30						
North	7	1253463	Jesus Mary Public School	"A-1 Block, 30 Feet Road, Amrit Vihar, Burari, Delhi"	110084	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7020600721	2014	No		11	11111111	9971145214	Pooja jha	Head Master/Principal	9971145214	Pooja jha	Head of the School/In-Charge	9312398703			Co-Ed.	Primary	Nur to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	0	220	220				6	0	6	0							6	0	6	30						
North West A	9	1253464	Sharda Public School	"9A/1, Sanjay Nagar, Opposite Peer Baba, Near Adarsh Nagar Metro, New Delhi"	110033	"1309031:-Govt. Sarvodaya Kanya Vidyalaya, Adarsh Nagar, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7010601711	1999	No		11	27632713	9312411428	SHALU SHARMA	Head Master/Principal	9990323199	AKSHITA SHARMA	School Administration Staff/Official/Clerk	9650349404	shardapublicschool09@gmail.com		Co-Ed.	Primary	Nur to V	0	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	NA	NA	NA	0	210	210				5	0	5	0							5	30	5	30						
North	7	1253466	Monarch Public School	"Kh.No.92/20, B-Block, Baba Colony, Burari, Delhi"	110084	"1207111:-Govt. Girls Sr. Sec. School, Near Sant Nagar, Tomer Colony, Nathupura, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7124100003	2020	No		11	27613217	9205215277	Chandra Shekhar Yadav	Acting Head Teacher	9899725277	Shreeram Vidyarthi	School Administration Staff/Official/Clerk	8860822915	monarchpublicschool102@gmail.com		Co-Ed.	Primary	I to V	1	5	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		218						5	30									5	45						
North West A	9	1253467	Bansal Public School	"Plot No. 14-15, 41 Feet Road, Vijay Chowk, Swaroop Nagar, Delhi"	110042	"1253007:-MCD Primary School (Co-ed) , J Block, Jahangirpuri, Delhi"	MCD_UnAided	North Delhi Municipal Corporation	Urban	7134100030	2020	No		11	27700000	9821926030	Mr. Manish BANSAL	Head Master/Principal	8375913030	Mr. Manish Bansal	Head of the School/In-Charge	8375913030	bansalpschool15@gmail.com		Co-Ed.	Primary	Nur to V	0	5	General	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	No	English	Hindi	NA	NA	NA	0	220	210				5	0	5	0							6	0	6	0						
North West A	9	1253468	MCD Pratibha Vidyalaya (Boys)	"Rameshwar Nagar, Delhi"	110033	"1253127:-MCD Pratibha Vidyalaya (Co-ed) , Azad Pur Colony, Delhi"	MCD	North Delhi Municipal Corporation	Urban	7134100071	2022	No		11	11111111	9540220144	CHARLES HEMBROM 	Head Master/Principal	9540220144	Vikash kumar	Head of the School/In-Charge	9868466321	mcpsrameshwarnagar2@gmail.com		Boys	Primary	I to V	1	5	Evening	Boy	A-State Government	Local Bodies	No		Hindi	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	12		220						5	30									6	0						
North West A	9	1253469	MCD Pratibha Vidyalaya (Boys)	"Bharola Village, Delhi"	110033	"1309031:-Govt. Sarvodaya Kanya Vidyalaya, Adarsh Nagar, Delhi"	MCD	North Delhi Municipal Corporation	Urban	7134100072	2022	No		11	12345678	9268789926	Naveen kumar mishra	Acting Head Teacher	9268789926	Aditya	Teacher	8920241254	mcpsbharola2@gmail.com	https://mcdonline.gov.in	Boys	Primary	I to V	1	5	Evening	Boy	A-State Government	Local Bodies	No		Hindi	NA	NA	NA	Yes	Hindi	English	NA	NA	NA	10		220						5	0									5	30						
North West A	9	1309001	Govt. Sarvodaya Bal Vidyalaya	"C.C.Colony, Delhi"	110007	"1253127:-MCD Pratibha Vidyalaya (Co-ed) , Azad Pur Colony, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010107001	1974	No		11	27114016	9990461093	DR BIRENDRA KUMAR	Asst. Head Master/VicePrincipal	9990461093	VIVEK VISHAL	Teacher	7376450797	sbv1309001@gmail.com	http://www.edudel.gov.in	Boys	Sr.Sec	Nur to XII	0	12	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	24	220	220	220	220	220	6	0	6	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
North West A	9	1309002	Govt. Boys Sr. Sec. School	"B(AH)-Block, Shalimar Bagh, Delhi"	110088	"1309032:-Govt. Sarvodaya Kanya Vidyalaya, Block-B(AH), Shalimar Bagh, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010105606	1984	No		11	27483064	9818226040	SUBEDAR YADAV	Asst. Head Master/VicePrincipal	9818226040	KISHAN KAMAL	Teacher	7982645864	gbsss1309002@gmail.com		Boys	Sr.Sec	VI to XII	6	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	26			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
North West A	9	1309003	Govt. Sarvodaya Vidyalaya	"Dr. Mukherjee Nagar, Near Batra Cinema, Delhi"	110009	"1253091:-MCD Primary School New (Co-ed) , Mukherjee Nagar, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010101101	1980	No		11	27659017	9871938825	SUBHASH CHANDRA BOSE	Asst. Head Master/VicePrincipal	9871938825	TULARAM	Teacher	9899334633	1309003@gamil.com	http://edudel.nic.in	Co-Ed.	Sr.Sec	I to XII	1	12	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Punjabi	Urdu	Sanskrit	22		220	220	229	229			6	0	6	6	6	0	6	0			6	30	6	30	6	30	6	30
North West A	9	1309004	Govt. Sarvodaya Vidyalaya	"King'sway Camp, New Police Line, Delhi"	110009	"1253091:-MCD Primary School New (Co-ed) , Mukherjee Nagar, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010107207	1982	No		11	27456916	9311111928	DULI CHAND MEHAR	Asst. Head Master/VicePrincipal	9311111928	CHHAYA SACHDEVA	Teacher	9899333115	gsv_npl@yahoo.co.in	http://edudel.nic	Co-Ed.	Sr.Sec	Nur to XII	0	12	General	Co-Ed	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	English	Hindi	Sanskrit	Punjabi	NA	25	220	220	220	235	220	5	30	5	30	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
North West A	9	1309005	Govt. Sarvodaya Vidyalaya	"BT-Block, Shalimar Bagh, Delhi"	110088	"1309032:-Govt. Sarvodaya Kanya Vidyalaya, Block-B(AH), Shalimar Bagh, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010105605	1987	No		11	27479597	9868002531	VERENDRA KUMAR YADAV	Asst. Head Master/VicePrincipal	9868002531	Puneet Sharma	Teacher	9650010872	svbt1309005@gmail.com	http://www.edudel.nic.in	Boys	Sr.Sec	Nur to XII	0	12	General	Boy	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	26	220	220	220	220	220	5	10	5	10	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
North West A	9	1309007	Govt. Boys Sr. Sec. School	"AP-Block, Shalimar Bagh, Delhi"	110088	"1309032:-Govt. Sarvodaya Kanya Vidyalaya, Block-B(AH), Shalimar Bagh, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010105604	1983	No		11	27482689	9868650693	NAVEEN YADAV	Head Master/Principal	9868650693	NAVEEN YADAV	Head of the School/In-Charge	9868650693	1309007hos@gmail.com	https://www.edudel.nic.in	Boys	Sr.Sec	VI to XII	6	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	English	Hindi	Sanskrit	NA	NA	25			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
North West A	9	1309008	Govt. Boys Sr. Sec. School	"Guru Teg Bahadur Nagar, Delhi"	110009	"1253091:-MCD Primary School New (Co-ed) , Mukherjee Nagar, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010101205	1948	No		11	27658734	9868045427	HAROON RASHID GILANI	Asst. Head Master/VicePrincipal	9868045427	RAJESH KUMAR MEENA	Teacher	7891567680	1309008hos@gmail.com	https://www.edudel.gov.in	Boys	Sr.Sec	VI to XII	6	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	Hindi	English	Sanskrit	NA	NA	25			220	230	230					5	50	6	0	6	0					6	10	6	10	6	10
North West A	9	1309010	Govt. Boys Sr. Sec. School No.1	"Model Town Ph-III, Near Post Office Delhi"	110009	"1253127:-MCD Pratibha Vidyalaya (Co-ed) , Azad Pur Colony, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010107206	1957	No		11	27456108	8873845919	DR. SUNIL BIHARI BHARTI	Head Master/Principal	8873845919	HARIKESH YADAVA	Teacher	9711635935	BOYSNO1MT@GMAIL.COM	http://edudel.gov.in	Boys	Sr.Sec	VI to XII	6	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	Hindi	English	Sanskrit	NA	NA	24			226	226	226					5	30	5	30	5	30					6	10	6	10	6	10
North West A	9	1309011	Govt. Boys Sr. Sec. School No.2	"Block-R, Model Town-III, Delhi"	110009	"1253127:-MCD Pratibha Vidyalaya (Co-ed) , Azad Pur Colony, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010107205	1969	No		11	27113430	9868531630	NARENDRA PAL	Asst. Head Master/VicePrincipal	9868531630	ABHIMANYU	Teacher	7978701766	1309011hos@gmail.com	https://edudel.nic.in	Boys	Sr.Sec	VI to XII	6	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	NA	NA	NA	No	Hindi	English	Sanskrit	NA	NA	27			230	230	230					5	30	5	30	5	30					6	10	6	10	6	10
North West A	9	1309012	Govt. Boys Sr. Sec. School	"Rana Pratap Bagh, Delhi"	110007	"1253127:-MCD Pratibha Vidyalaya (Co-ed) , Azad Pur Colony, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010107102	1963	No		11	27452877	9811160997	LAL SAB	Asst. Head Master/VicePrincipal	9811160997	ASHISH KUMAR DROLIYA	Teacher	8094855855	1309012HOS@GMAIL.COM		Boys	Sr.Sec	VI to XII	6	12	General	Boy	A-State Government	Dte.of Education	No		Hindi	NA	NA	NA	No	Hindi	English	Sanskrit	NA	NA	24			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
North West A	9	1309013	Govt. Boys Sr. Sec. School No.1	"Adarsh Nagar, Delhi"	110033	"1309031:-Govt. Sarvodaya Kanya Vidyalaya, Adarsh Nagar, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010101407	1966	No		11	27676420	9910332766	SH. KULDEEP SINGH	Head Master/Principal	9910332766	SH. HARSH NARAYAN SINGH	Teacher	8574308345	1309013hos@gmail.com	http://www.edudel.nic.in	Boys	Sr.Sec	VI to XII	6	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	English	Hindi	Sanskrit	NA	NA	12			220	230	230					5	30	5	30	5	30					6	0	6	0	6	0
North West A	9	1309017	Govt. Co-ed. Sr. Sec. School	"Kewal Park, Azad Pur, Delhi"	110033	"1309031:-Govt. Sarvodaya Kanya Vidyalaya, Adarsh Nagar, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010101301	1976	No		11	27682997	9811880540	RAJKUMAR GAUR	Asst. Head Master/VicePrincipal	9811880540	VIJAY MANN	Teacher	8585983385	gopalpark_school@yahoo.co.in	http://www.edudel.nic.in	Co-Ed.	Sr.Sec	VI to XII	6	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	Hindi	English	Sanskrit	NA	NA	15			220	220	220					5	30	5	30	5	30					6	0	6	0	6	0
North West A	9	1309022	Govt. Boys Sr. Sec. School	"Dhakka, Delhi"	110009	"1253091:-MCD Primary School New (Co-ed) , Mukherjee Nagar, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010101002	1984	No		11	27601423	8512069743	Sukhram	Asst. Head Master/VicePrincipal	8512069743	Sukhram	Head of the School/In-Charge	8512069743	1309022GBSSDHAKKA@GMAIL.COM		Boys	Sr.Sec	VI to XII	6	12	General	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	No	Hindi	English	Sanskrit	NA	NA	35			220	220	220					6	0	6	0	6	0					6	30	6	30	6	30
North West A	9	1309023	Govt. Girls Sr. Sec. School	"Shalamar Village, Delhi"	110088	"1309032:-Govt. Sarvodaya Kanya Vidyalaya, Block-B(AH), Shalimar Bagh, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010105503	1970	No		11	27496060	9968095274	DR. NEETU RUHELA	Asst. Head Master/VicePrincipal	9968095274	MANSI MALHOTRA	Teacher	9212207477	shalamarvillage1309023@gmail.com	http://www.edudel.nic.in	Girls	Sr.Sec	VI to XII	6	12	Morning	Girls	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	24			220	230	230					5	30	5	30	5	30					6	0	6	0	6	0
North West A	9	1309024	Govt. Girls Sec. School	Haider Pur- Delhi	110088	"1309032:-Govt. Sarvodaya Kanya Vidyalaya, Block-B(AH), Shalimar Bagh, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010105502	1971	No		11	27498870	7838327600	Alpana Kumari	Asst. Head Master/VicePrincipal	7838327600	NEETU	Teacher	9654657991	1309024hos@gmail.com	https://www.edudel.nic.in	Girls	Secondary	VI to X	6	10	Morning	Girls	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	24			220	230						5	30	5	30							6	0	6	0		
North West A	9	1309025	Govt. Sarvodaya Kanya Vidyalaya	Dhaka Delhi	110009	"1253091:-MCD Primary School New (Co-ed) , Mukherjee Nagar, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010101203	1965	No		11	27455147	9717593231	ANITA VERMA	Asst. Head Master/VicePrincipal	9717593231	SOMYA GARG	Teacher	9560707438	skvdhakka1309025@gmail.com	http://www.edudel.nic.in	Girls	Sr.Sec	Nur to XII	0	12	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	26	220	220	220	220	220	4	30	4	30	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
North West A	9	1309026	Govt. Sarvodaya Kanya Vidyalaya No.1	"Model Town Ph-III, Near Post Office Delhi"	110009	"1253127:-MCD Pratibha Vidyalaya (Co-ed) , Azad Pur Colony, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010107204	1957	No		11	27233162	9818849620	Mrs Aastha sharma	Asst. Head Master/VicePrincipal	9818849620	Mrs.Ajit Kaur	Teacher	9911129527	skvprincipal@gmail.com		Girls	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	English	Hindi	Sanskrit	Punjabi	NA	24	220	220	220	235	235	5	0	5	0	5	30	5	30	5	30	6	0	6	0	6	0	6	0	6	0
North West A	9	1309027	Govt. Sarvodaya Kanya Vidyalaya	"Guru Teg Bahadur Nagar, Delhi"	110009	"1253091:-MCD Primary School New (Co-ed) , Mukherjee Nagar, Delhi"	Government	North Delhi Municipal Corporation	Urban	7010101202	1947	No		11	27658733	9013006267	SANGEETA BATRA	Asst. Head Master/VicePrincipal	9013006267	JYOTI SATIJA 	Teacher	9868143484	rskv_1309027@rediffmail.com		Girls	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	26	220	220	220	235	235	5	0	5	0	5	30	5	30	5	30	6	0	6	0	6	0	6	0	6	0
